Nombre,Subestacion_HV,Nodo_HV,Subestacion_LV,Nodo_LV,S_nom[MVA],HV[kV],LV[kV],R[pu],X[pu],vkr[%],vk[%],Perdidas[kW],I0[%],vk0[%],vkr0[%],mag0[%],mag0_rx,si0_hv[%],shift[deg],Maxima_carga[%],Lado_tap,Pos_tap,N_tap,Max_tap,Min_tap,Aum_tap_v,Aum_tap_deg,Fuera_servicio
trf_4073_4075_1,MISSION 1_230 kV/MISSION 1 0/MISSION 1_230 kV/MISSI_1/230.000000,MISSION 1 0,MISSION 1_24 kV/MISSION 1 2/MISSION 1_24 kV/MISSI_3/24.000000,MISSION 1 2,220.000000,230.000000,24.000000,0.003300,0.138996,0.330000,13.903520,726.000122,0.000000,3.000000,0.000000,100.000000,0.000000,0.900000,0.000000,100.000000,1.000000,0.000000,0.000000,80.000000,-79.000000,0.626582,0.000000,0.000000
trf_4073_4076_1,MISSION 1_230 kV/MISSION 1 0/MISSION 1_230 kV/MISSI_1/230.000000,MISSION 1 0,MISSION 1_24 kV/MISSION 1 3/MISSION 1_24 kV/MISSI_1/24.000000,MISSION 1 3,220.000000,230.000000,24.000000,0.003300,0.131868,0.330000,13.190930,726.000122,0.000000,3.000000,0.000000,100.000000,0.000000,0.900000,0.000000,100.000000,1.000000,0.000000,0.000000,80.000000,-79.000000,0.626582,0.000000,0.000000
trf_4073_4077_1,MISSION 1_230 kV/MISSION 1 0/MISSION 1_230 kV/MISSI_1/230.000000,MISSION 1 0,MISSION 1_24 kV/MISSION 1 4/MISSION 1_24 kV/MISSI_2/24.000000,MISSION 1 4,220.000000,230.000000,24.000000,0.002970,0.149974,0.297000,15.000340,653.400085,0.000000,3.000000,0.000000,100.000000,0.000000,0.900000,0.000000,100.000000,1.000000,0.000000,0.000000,80.000000,-79.000000,0.626582,0.000000,0.000000
trf_4039_4040_1,MISSION 4_230 kV/MISSION 4 0/MISSION 4_230 kV/MISSI_1/230.000000,MISSION 4 0,MISSION 4_115 kV/MISSION 4 1/MISSION 4_115 kV/MISSI_1/115.000000,MISSION 4 1,384.000000,230.000000,115.000000,0.002995,0.110246,0.299520,11.028710,1150.156982,0.000000,3.000000,0.000000,100.000000,0.000000,0.900000,0.000000,100.000000,1.000000,0.000000,0.000000,80.000000,-79.000000,0.626582,0.000000,0.000000
trf_4039_4040_2,MISSION 4_230 kV/MISSION 4 0/MISSION 4_230 kV/MISSI_1/230.000000,MISSION 4 0,MISSION 4_115 kV/MISSION 4 1/MISSION 4_115 kV/MISSI_1/115.000000,MISSION 4 1,384.000000,230.000000,115.000000,0.002995,0.110246,0.299520,11.028710,1150.156982,0.000000,3.000000,0.000000,100.000000,0.000000,0.900000,0.000000,100.000000,1.000000,0.000000,0.000000,80.000000,-79.000000,0.626582,0.000000,0.000000
trf_4195_4196_1,OILTON_500 kV/OILTON 0/OILTON_500 kV/OILTO_1/500.000000,OILTON 0,OILTON_230 kV/OILTON 1/OILTON_230 kV/OILTO_1/230.000000,OILTON 1,1233.000000,500.000000,230.000000,0.000986,0.071021,0.098640,7.102765,1216.230957,0.000000,3.000000,0.000000,100.000000,0.000000,0.900000,0.000000,100.000000,1.000000,0.000000,0.000000,80.000000,-79.000000,0.626582,0.000000,0.000000
trf_4196_4197_1,OILTON_230 kV/OILTON 1/OILTON_230 kV/OILTO_1/230.000000,OILTON 1,OILTON_115 kV/OILTON 2/OILTON_115 kV/OILTO_1/115.000000,OILTON 2,200.000000,230.000000,115.000000,0.001440,0.064720,0.144000,6.473602,288.000000,0.000000,3.000000,0.000000,100.000000,0.000000,0.900000,0.000000,100.000000,1.000000,0.000000,0.000000,80.000000,-79.000000,0.626582,0.000000,0.000000
trf_4131_4132_1,PEARSALL_230 kV/PEARSALL 0/PEARSALL_230 kV/PEARS_1/230.000000,PEARSALL 0,PEARSALL_115 kV/PEARSALL 1/PEARSALL_115 kV/PEARS_1/115.000000,PEARSALL 1,246.600006,230.000000,115.000000,0.000690,0.041404,0.069048,4.140990,170.272400,0.000000,3.000000,0.000000,100.000000,0.000000,0.900000,0.000000,100.000000,1.000000,0.000000,0.000000,80.000000,-79.000000,0.626582,0.000000,0.000000
trf_4131_4132_2,PEARSALL_230 kV/PEARSALL 0/PEARSALL_230 kV/PEARS_1/230.000000,PEARSALL 0,PEARSALL_115 kV/PEARSALL 1/PEARSALL_115 kV/PEARS_1/115.000000,PEARSALL 1,246.600006,230.000000,115.000000,0.000690,0.041404,0.069048,4.140990,170.272400,0.000000,3.000000,0.000000,100.000000,0.000000,0.900000,0.000000,100.000000,1.000000,0.000000,0.000000,80.000000,-79.000000,0.626582,0.000000,0.000000
trf_4131_4133_1,PEARSALL_230 kV/PEARSALL 0/PEARSALL_230 kV/PEARS_1/230.000000,PEARSALL 0,PEARSALL_20 kV/PEARSALL 2/PEARSALL_20 kV/PEARS_4/20.000000,PEARSALL 2,101.000000,230.000000,20.000000,0.002010,0.072306,0.200990,7.233382,202.999893,0.000000,3.000000,0.000000,100.000000,0.000000,0.900000,0.000000,100.000000,1.000000,0.000000,0.000000,80.000000,-79.000000,0.626582,0.000000,0.000000
trf_4131_4134_1,PEARSALL_230 kV/PEARSALL 0/PEARSALL_230 kV/PEARS_1/230.000000,PEARSALL 0,PEARSALL_20 kV/PEARSALL 3/PEARSALL_20 kV/PEARS_1/20.000000,PEARSALL 3,103.000000,230.000000,20.000000,0.002039,0.151832,0.203940,15.184600,210.058197,0.000000,3.000000,0.000000,100.000000,0.000000,0.900000,0.000000,100.000000,1.000000,0.000000,0.000000,80.000000,-79.000000,0.626582,0.000000,0.000000
trf_4131_4135_1,PEARSALL_230 kV/PEARSALL 0/PEARSALL_230 kV/PEARS_1/230.000000,PEARSALL 0,PEARSALL_20 kV/PEARSALL 4/PEARSALL_20 kV/PEARS_2/20.000000,PEARSALL 4,103.000000,230.000000,20.000000,0.003234,0.144344,0.323420,14.438040,333.122589,0.000000,3.000000,0.000000,100.000000,0.000000,0.900000,0.000000,100.000000,1.000000,0.000000,0.000000,80.000000,-79.000000,0.626582,0.000000,0.000000
trf_4131_4136_1,PEARSALL_230 kV/PEARSALL 0/PEARSALL_230 kV/PEARS_1/230.000000,PEARSALL 0,PEARSALL_20 kV/PEARSALL 5/PEARSALL_20 kV/PEARS_3/20.000000,PEARSALL 5,105.000000,230.000000,20.000000,0.003308,0.193294,0.330750,19.332279,347.287506,0.000000,3.000000,0.000000,100.000000,0.000000,0.900000,0.000000,100.000000,1.000000,0.000000,0.000000,80.000000,-79.000000,0.626582,0.000000,0.000000
trf_4131_4137_1,PEARSALL_230 kV/PEARSALL 0/PEARSALL_230 kV/PEARS_1/230.000000,PEARSALL 0,PEARSALL_20 kV/PEARSALL 6/PEARSALL_20 kV/PEARS_5/20.000000,PEARSALL 6,140.000000,230.000000,20.000000,0.003052,0.112616,0.305200,11.265730,427.279999,0.000000,3.000000,0.000000,100.000000,0.000000,0.900000,0.000000,100.000000,1.000000,0.000000,0.000000,80.000000,-79.000000,0.626582,0.000000,0.000000
trf_4131_4138_1,PEARSALL_230 kV/PEARSALL 0/PEARSALL_230 kV/PEARS_1/230.000000,PEARSALL 0,PEARSALL_20 kV/PEARSALL 7/PEARSALL_20 kV/PEARS_6/20.000000,PEARSALL 7,135.000000,230.000000,20.000000,0.000783,0.050787,0.078300,5.079304,105.705002,0.000000,3.000000,0.000000,100.000000,0.000000,0.900000,0.000000,100.000000,1.000000,0.000000,0.000000,80.000000,-79.000000,0.626582,0.000000,0.000000
trf_4041_4042_1,SAN JUAN_230 kV/SAN JUAN 0/SAN JUAN_230 kV/SAN J_1/230.000000,SAN JUAN 0,SAN JUAN_115 kV/SAN JUAN 1/SAN JUAN_115 kV/SAN J_1/115.000000,SAN JUAN 1,442.000000,230.000000,115.000000,0.002475,0.156733,0.247520,15.675270,1094.037964,0.000000,3.000000,0.000000,100.000000,0.000000,0.900000,0.000000,100.000000,1.000000,0.000000,0.000000,80.000000,-79.000000,0.626582,0.000000,0.000000
trf_4041_4042_2,SAN JUAN_230 kV/SAN JUAN 0/SAN JUAN_230 kV/SAN J_1/230.000000,SAN JUAN 0,SAN JUAN_115 kV/SAN JUAN 1/SAN JUAN_115 kV/SAN J_1/115.000000,SAN JUAN 1,442.000000,230.000000,115.000000,0.002475,0.156733,0.247520,15.675270,1094.037964,0.000000,3.000000,0.000000,100.000000,0.000000,0.900000,0.000000,100.000000,1.000000,0.000000,0.000000,80.000000,-79.000000,0.626582,0.000000,0.000000
trf_4041_4042_3,SAN JUAN_230 kV/SAN JUAN 0/SAN JUAN_230 kV/SAN J_1/230.000000,SAN JUAN 0,SAN JUAN_115 kV/SAN JUAN 1/SAN JUAN_115 kV/SAN J_1/115.000000,SAN JUAN 1,442.000000,230.000000,115.000000,0.002475,0.156733,0.247520,15.675270,1094.037964,0.000000,3.000000,0.000000,100.000000,0.000000,0.900000,0.000000,100.000000,1.000000,0.000000,0.000000,80.000000,-79.000000,0.626582,0.000000,0.000000
trf_4183_4184_1,SAN PERLITA_230 kV/SAN PERLITA 0/SAN PERLITA_230 kV/SAN P_1/230.000000,SAN PERLITA 0,SAN PERLITA_115 kV/SAN PERLITA 1/SAN PERLITA_115 kV/SAN P_1/115.000000,SAN PERLITA 1,400.000000,230.000000,115.000000,0.004520,0.245360,0.452000,24.540159,1808.000000,0.000000,3.000000,0.000000,100.000000,0.000000,0.900000,0.000000,100.000000,1.000000,0.000000,0.000000,80.000000,-79.000000,0.626582,0.000000,0.000000
trf_4089_4090_1,SANTA ROSA 1_115 kV/SANTA ROSA 1 0/SANTA ROSA 1_115 kV/SANTA_1/115.000000,SANTA ROSA 1 0,SANTA ROSA 1_13.8 kV/SANTA ROSA 1 1/SANTA ROSA 1_13.8 kV/SANTA_6/13.800000,SANTA ROSA 1 1,28.000000,115.000000,13.800000,0.004063,0.164539,0.406280,16.458929,113.758400,0.000000,3.000000,0.000000,100.000000,0.000000,0.900000,0.000000,100.000000,1.000000,0.000000,0.000000,80.000000,-79.000000,0.626582,0.000000,0.000000
trf_4089_4091_1,SANTA ROSA 1_115 kV/SANTA ROSA 1 0/SANTA ROSA 1_115 kV/SANTA_1/115.000000,SANTA ROSA 1 0,SANTA ROSA 1_13.8 kV/SANTA ROSA 1 2/SANTA ROSA 1_13.8 kV/SANTA_1/13.800000,SANTA ROSA 1 2,37.000000,115.000000,13.800000,0.001580,0.074133,0.157990,7.415003,58.456299,0.000000,3.000000,0.000000,100.000000,0.000000,0.900000,0.000000,100.000000,1.000000,0.000000,0.000000,80.000000,-79.000000,0.626582,0.000000,0.000000
trf_4089_4092_1,SANTA ROSA 1_115 kV/SANTA ROSA 1 0/SANTA ROSA 1_115 kV/SANTA_1/115.000000,SANTA ROSA 1 0,SANTA ROSA 1_13.8 kV/SANTA ROSA 1 3/SANTA ROSA 1_13.8 kV/SANTA_7/13.800000,SANTA ROSA 1 3,48.000000,115.000000,13.800000,0.001632,0.060187,0.163200,6.020932,78.335999,0.000000,3.000000,0.000000,100.000000,0.000000,0.900000,0.000000,100.000000,1.000000,0.000000,0.000000,80.000000,-79.000000,0.626582,0.000000,0.000000
trf_4089_4093_1,SANTA ROSA 1_115 kV/SANTA ROSA 1 0/SANTA ROSA 1_115 kV/SANTA_1/115.000000,SANTA ROSA 1 0,SANTA ROSA 1_13.8 kV/SANTA ROSA 1 4/SANTA ROSA 1_13.8 kV/SANTA_2/13.800000,SANTA ROSA 1 4,40.000000,115.000000,13.800000,0.005620,0.097184,0.562000,9.734636,224.800003,0.000000,3.000000,0.000000,100.000000,0.000000,0.900000,0.000000,100.000000,1.000000,0.000000,0.000000,80.000000,-79.000000,0.626582,0.000000,0.000000
trf_4089_4094_1,SANTA ROSA 1_115 kV/SANTA ROSA 1 0/SANTA ROSA 1_115 kV/SANTA_1/115.000000,SANTA ROSA 1 0,SANTA ROSA 1_13.8 kV/SANTA ROSA 1 5/SANTA ROSA 1_13.8 kV/SANTA_3/13.800000,SANTA ROSA 1 5,40.000000,115.000000,13.800000,0.000952,0.036860,0.095200,3.687229,38.080002,0.000000,3.000000,0.000000,100.000000,0.000000,0.900000,0.000000,100.000000,1.000000,0.000000,0.000000,80.000000,-79.000000,0.626582,0.000000,0.000000
trf_4089_4095_1,SANTA ROSA 1_115 kV/SANTA ROSA 1 0/SANTA ROSA 1_115 kV/SANTA_1/115.000000,SANTA ROSA 1 0,SANTA ROSA 1_13.8 kV/SANTA ROSA 1 6/SANTA ROSA 1_13.8 kV/SANTA_4/13.800000,SANTA ROSA 1 6,40.000000,115.000000,13.800000,0.003080,0.074660,0.308000,7.472350,123.199997,0.000000,3.000000,0.000000,100.000000,0.000000,0.900000,0.000000,100.000000,1.000000,0.000000,0.000000,80.000000,-79.000000,0.626582,0.000000,0.000000
trf_4089_4096_1,SANTA ROSA 1_115 kV/SANTA ROSA 1 0/SANTA ROSA 1_115 kV/SANTA_1/115.000000,SANTA ROSA 1 0,SANTA ROSA 1_13.8 kV/SANTA ROSA 1 7/SANTA ROSA 1_13.8 kV/SANTA_8/13.800000,SANTA ROSA 1 7,40.000000,115.000000,13.800000,0.004992,0.117768,0.499200,11.787380,199.679993,0.000000,3.000000,0.000000,100.000000,0.000000,0.900000,0.000000,100.000000,1.000000,0.000000,0.000000,80.000000,-79.000000,0.626582,0.000000,0.000000
trf_4089_4097_1,SANTA ROSA 1_115 kV/SANTA ROSA 1 0/SANTA ROSA 1_115 kV/SANTA_1/115.000000,SANTA ROSA 1 0,SANTA ROSA 1_13.8 kV/SANTA ROSA 1 8/SANTA ROSA 1_13.8 kV/SANTA_5/13.800000,SANTA ROSA 1 8,40.000000,115.000000,13.800000,0.003700,0.084604,0.370000,8.468487,148.000000,0.000000,3.000000,0.000000,100.000000,0.000000,0.900000,0.000000,100.000000,1.000000,0.000000,0.000000,80.000000,-79.000000,0.626582,0.000000,0.000000
trf_4089_4098_1,SANTA ROSA 1_115 kV/SANTA ROSA 1 0/SANTA ROSA 1_115 kV/SANTA_1/115.000000,SANTA ROSA 1 0,SANTA ROSA 1_13.8 kV/SANTA ROSA 1 9/SANTA ROSA 1_13.8 kV/SANTA_9/13.800000,SANTA ROSA 1 9,40.000000,115.000000,13.800000,0.004164,0.089900,0.416400,8.999638,166.559998,0.000000,3.000000,0.000000,100.000000,0.000000,0.900000,0.000000,100.000000,1.000000,0.000000,0.000000,80.000000,-79.000000,0.626582,0.000000,0.000000
trf_4140_4141_1,SARITA 1_230 kV/SARITA 1 0/SARITA 1_230 kV/SARIT_1/230.000000,SARITA 1 0,SARITA 1_115 kV/SARITA 1 1/SARITA 1_115 kV/SARIT_1/115.000000,SARITA 1 1,428.000000,230.000000,115.000000,0.003082,0.137944,0.308160,13.797880,1318.925049,0.000000,3.000000,0.000000,100.000000,0.000000,0.900000,0.000000,100.000000,1.000000,0.000000,0.000000,80.000000,-79.000000,0.626582,0.000000,0.000000
trf_4140_4142_1,SARITA 1_230 kV/SARITA 1 0/SARITA 1_230 kV/SARIT_1/230.000000,SARITA 1 0,SARITA 1_13.8 kV/SARITA 1 2/SARITA 1_13.8 kV/SARIT_1/13.800000,SARITA 1 2,168.000000,230.000000,13.800000,0.000907,0.046855,0.090720,4.686399,152.409607,0.000000,3.000000,0.000000,100.000000,0.000000,0.900000,0.000000,100.000000,1.000000,0.000000,0.000000,80.000000,-79.000000,0.626582,0.000000,0.000000
trf_4165_4166_1,SARITA 2_115 kV/SARITA 2 0/SARITA 2_115 kV/SARIT_1/115.000000,SARITA 2 0,SARITA 2_13.8 kV/SARITA 2 1/SARITA 2_13.8 kV/SARIT_1/13.800000,SARITA 2 1,132.000000,115.000000,13.800000,0.002864,0.121519,0.286440,12.155300,378.100800,0.000000,3.000000,0.000000,100.000000,0.000000,0.900000,0.000000,100.000000,1.000000,0.000000,0.000000,80.000000,-79.000000,0.626582,0.000000,0.000000
trf_4165_4166_2,SARITA 2_115 kV/SARITA 2 0/SARITA 2_115 kV/SARIT_1/115.000000,SARITA 2 0,SARITA 2_13.8 kV/SARITA 2 1/SARITA 2_13.8 kV/SARIT_1/13.800000,SARITA 2 1,132.000000,115.000000,13.800000,0.002864,0.121519,0.286440,12.155300,378.100800,0.000000,3.000000,0.000000,100.000000,0.000000,0.900000,0.000000,100.000000,1.000000,0.000000,0.000000,80.000000,-79.000000,0.626582,0.000000,0.000000
trf_4009_4010_1,SARITA 3_115 kV/SARITA 3 0/SARITA 3_115 kV/SARIT_1/115.000000,SARITA 3 0,SARITA 3_20 kV/SARITA 3 1/SARITA 3_20 kV/SARIT_1/20.000000,SARITA 3 1,131.000000,115.000000,20.000000,0.003170,0.090966,0.317020,9.102163,415.296204,0.000000,3.000000,0.000000,100.000000,0.000000,0.900000,0.000000,100.000000,1.000000,0.000000,0.000000,80.000000,-79.000000,0.626582,0.000000,0.000000
trf_4009_4010_2,SARITA 3_115 kV/SARITA 3 0/SARITA 3_115 kV/SARIT_1/115.000000,SARITA 3 0,SARITA 3_20 kV/SARITA 3 1/SARITA 3_20 kV/SARIT_1/20.000000,SARITA 3 1,131.000000,115.000000,20.000000,0.004126,0.090966,0.412650,9.105994,540.571472,0.000000,3.000000,0.000000,100.000000,0.000000,0.900000,0.000000,100.000000,1.000000,0.000000,0.000000,80.000000,-79.000000,0.626582,0.000000,0.000000
trf_4049_4050_1,SEBASTIAN 2_115 kV/SEBASTIAN 2 0/SEBASTIAN 2_115 kV/SEBAS_1/115.000000,SEBASTIAN 2 0,SEBASTIAN 2_13.8 kV/SEBASTIAN 2 1/SEBASTIAN 2_13.8 kV/SEBAS_1/13.800000,SEBASTIAN 2 1,130.000000,115.000000,13.800000,0.005057,0.103506,0.505700,10.362950,657.409973,0.000000,3.000000,0.000000,100.000000,0.000000,0.900000,0.000000,100.000000,1.000000,0.000000,0.000000,80.000000,-79.000000,0.626582,0.000000,0.000000
trf_4049_4050_2,SEBASTIAN 2_115 kV/SEBASTIAN 2 0/SEBASTIAN 2_115 kV/SEBAS_1/115.000000,SEBASTIAN 2 0,SEBASTIAN 2_13.8 kV/SEBASTIAN 2 1/SEBASTIAN 2_13.8 kV/SEBAS_1/13.800000,SEBASTIAN 2 1,130.000000,115.000000,13.800000,0.005057,0.103506,0.505700,10.362950,657.409973,0.000000,3.000000,0.000000,100.000000,0.000000,0.900000,0.000000,100.000000,1.000000,0.000000,0.000000,80.000000,-79.000000,0.626582,0.000000,0.000000
trf_4181_4182_1,TAFT 1_230 kV/TAFT 1 0/TAFT 1_230 kV/TAFT _1/230.000000,TAFT 1 0,TAFT 1_115 kV/TAFT 1 1/TAFT 1_115 kV/TAFT _1/115.000000,TAFT 1 1,169.000000,230.000000,115.000000,0.005425,0.157271,0.542490,15.736490,916.807983,0.000000,3.000000,0.000000,100.000000,0.000000,0.900000,0.000000,100.000000,1.000000,0.000000,0.000000,80.000000,-79.000000,0.626582,0.000000,0.000000
trf_4104_4105_1,TAFT 2_115 kV/TAFT 2 0/TAFT 2_115 kV/TAFT _1/115.000000,TAFT 2 0,TAFT 2_18 kV/TAFT 2 1/TAFT 2_18 kV/TAFT _1/18.000000,TAFT 2 1,128.000000,115.000000,18.000000,0.004928,0.113549,0.492800,11.365570,630.783997,0.000000,3.000000,0.000000,100.000000,0.000000,0.900000,0.000000,100.000000,1.000000,0.000000,0.000000,80.000000,-79.000000,0.626582,0.000000,0.000000
trf_4104_4105_2,TAFT 2_115 kV/TAFT 2 0/TAFT 2_115 kV/TAFT _1/115.000000,TAFT 2 0,TAFT 2_18 kV/TAFT 2 1/TAFT 2_18 kV/TAFT _1/18.000000,TAFT 2 1,128.000000,115.000000,18.000000,0.004928,0.113549,0.492800,11.365570,630.783997,0.000000,3.000000,0.000000,100.000000,0.000000,0.900000,0.000000,100.000000,1.000000,0.000000,0.000000,80.000000,-79.000000,0.626582,0.000000,0.000000
trf_5394_5395_1,ALBANY 1_500 kV/ALBANY 1 0/ALBANY 1_500 kV/ALBAN_1/500.000000,ALBANY 1 0,ALBANY 1_230 kV/ALBANY 1 1/ALBANY 1_230 kV/ALBAN_1/230.000000,ALBANY 1 1,1163.000000,500.000000,230.000000,0.001047,0.061290,0.104670,6.129904,1217.312012,0.000000,3.000000,0.000000,100.000000,0.000000,0.900000,0.000000,100.000000,1.000000,0.000000,0.000000,80.000000,-79.000000,0.626582,0.000000,0.000000
trf_5394_5399_1,ALBANY 1_500 kV/ALBANY 1 0/ALBANY 1_500 kV/ALBAN_1/500.000000,ALBANY 1 0,ALBANY 1_13.8 kV/ALBANY 1 5/ALBANY 1_13.8 kV/ALBAN_1/13.800000,ALBANY 1 5,645.000000,500.000000,13.800000,0.000580,0.068950,0.058050,6.895294,374.422485,0.000000,3.000000,0.000000,100.000000,0.000000,0.900000,0.000000,100.000000,1.000000,0.000000,0.000000,80.000000,-79.000000,0.626582,0.000000,0.000000
trf_5395_5396_1,ALBANY 1_230 kV/ALBANY 1 1/ALBANY 1_230 kV/ALBAN_1/230.000000,ALBANY 1 1,ALBANY 1_161 kV/ALBANY 1 2/ALBANY 1_161 kV/ALBAN_1/161.000000,ALBANY 1 2,320.000000,230.000000,161.000000,0.001824,0.139936,0.182400,13.994790,583.679993,0.000000,3.000000,0.000000,100.000000,0.000000,0.900000,0.000000,100.000000,1.000000,0.000000,0.000000,80.000000,-79.000000,0.626582,0.000000,0.000000
trf_5396_5397_1,ALBANY 1_161 kV/ALBANY 1 2/ALBANY 1_161 kV/ALBAN_1/161.000000,ALBANY 1 2,ALBANY 1_115 kV/ALBANY 1 3/ALBANY 1_115 kV/ALBAN_1/115.000000,ALBANY 1 3,168.000000,161.000000,115.000000,0.003914,0.109536,0.391440,10.960590,657.619202,0.000000,3.000000,0.000000,100.000000,0.000000,0.900000,0.000000,100.000000,1.000000,0.000000,0.000000,80.000000,-79.000000,0.626582,0.000000,0.000000
trf_5398_5397_1,ALBANY 1_115 kV/ALBANY 1 4/ALBANY 1_115 kV/ALBAN_1/115.000000,ALBANY 1 4,ALBANY 1_115 kV/ALBANY 1 3/ALBANY 1_115 kV/ALBAN_1/115.000000,ALBANY 1 3,21.000000,115.000000,115.000000,0.004198,0.164300,0.419790,16.435341,88.155907,0.000000,3.000000,0.000000,100.000000,0.000000,0.900000,0.000000,100.000000,0.000000,0.000000,0.000000,80.000000,-79.000000,0.626582,0.000000,0.000000
trf_5021_5022_1,ALEDO 1_500 kV/ALEDO 1 0/ALEDO 1_500 kV/ALEDO_1/500.000000,ALEDO 1 0,ALEDO 1_161 kV/ALEDO 1 1/ALEDO 1_161 kV/ALEDO_1/161.000000,ALEDO 1 1,1375.000000,500.000000,161.000000,0.001375,0.138187,0.137500,13.819430,1890.625000,0.000000,3.000000,0.000000,100.000000,0.000000,0.900000,0.000000,100.000000,1.000000,0.000000,0.000000,80.000000,-79.000000,0.626582,0.000000,0.000000
trf_5021_5022_2,ALEDO 1_500 kV/ALEDO 1 0/ALEDO 1_500 kV/ALEDO_1/500.000000,ALEDO 1 0,ALEDO 1_161 kV/ALEDO 1 1/ALEDO 1_161 kV/ALEDO_1/161.000000,ALEDO 1 1,1375.000000,500.000000,161.000000,0.001375,0.138187,0.137500,13.819430,1890.625000,0.000000,3.000000,0.000000,100.000000,0.000000,0.900000,0.000000,100.000000,1.000000,0.000000,0.000000,80.000000,-79.000000,0.626582,0.000000,0.000000
trf_5021_5023_1,ALEDO 1_500 kV/ALEDO 1 0/ALEDO 1_500 kV/ALEDO_1/500.000000,ALEDO 1 0,ALEDO 1_13.8 kV/ALEDO 1 2/ALEDO 1_13.8 kV/ALEDO_1/13.800000,ALEDO 1 2,245.000000,500.000000,13.800000,0.000686,0.065979,0.068600,6.598207,168.070007,0.000000,3.000000,0.000000,100.000000,0.000000,0.900000,0.000000,100.000000,1.000000,0.000000,0.000000,80.000000,-79.000000,0.626582,0.000000,0.000000
trf_5304_5305_1,ALLEN 1_500 kV/ALLEN 1 0/ALLEN 1_500 kV/ALLEN_1/500.000000,ALLEN 1 0,ALLEN 1_161 kV/ALLEN 1 1/ALLEN 1_161 kV/ALLEN_1/161.000000,ALLEN 1 1,1239.000000,500.000000,161.000000,0.001735,0.129723,0.173460,12.973490,2149.168945,0.000000,3.000000,0.000000,100.000000,0.000000,0.900000,0.000000,100.000000,1.000000,0.000000,0.000000,80.000000,-79.000000,0.626582,0.000000,0.000000
trf_5063_5064_1,ARLINGTON 1_500 kV/ARLINGTON 1 0/ARLINGTON 1_500 kV/ARLIN_1/500.000000,ARLINGTON 1 0,ARLINGTON 1_161 kV/ARLINGTON 1 1/ARLINGTON 1_161 kV/ARLIN_1/161.000000,ARLINGTON 1 1,1277.000000,500.000000,161.000000,0.001660,0.115058,0.166010,11.506970,2119.947998,0.000000,3.000000,0.000000,100.000000,0.000000,0.900000,0.000000,100.000000,1.000000,0.000000,0.000000,80.000000,-79.000000,0.626582,0.000000,0.000000
trf_5063_5064_2,ARLINGTON 1_500 kV/ARLINGTON 1 0/ARLINGTON 1_500 kV/ARLIN_1/500.000000,ARLINGTON 1 0,ARLINGTON 1_161 kV/ARLINGTON 1 1/ARLINGTON 1_161 kV/ARLIN_1/161.000000,ARLINGTON 1 1,1277.000000,500.000000,161.000000,0.001660,0.115058,0.166010,11.506970,2119.947998,0.000000,3.000000,0.000000,100.000000,0.000000,0.900000,0.000000,100.000000,1.000000,0.000000,0.000000,80.000000,-79.000000,0.626582,0.000000,0.000000
trf_5063_5065_1,ARLINGTON 1_500 kV/ARLINGTON 1 0/ARLINGTON 1_500 kV/ARLIN_1/500.000000,ARLINGTON 1 0,ARLINGTON 1_13.8 kV/ARLINGTON 1 2/ARLINGTON 1_13.8 kV/ARLIN_1/13.800000,ARLINGTON 1 2,290.000000,500.000000,13.800000,0.000725,0.050866,0.072500,5.087117,210.250000,0.000000,3.000000,0.000000,100.000000,0.000000,0.900000,0.000000,100.000000,1.000000,0.000000,0.000000,80.000000,-79.000000,0.626582,0.000000,0.000000
trf_5063_5066_1,ARLINGTON 1_500 kV/ARLINGTON 1 0/ARLINGTON 1_500 kV/ARLIN_1/500.000000,ARLINGTON 1 0,ARLINGTON 1_13.8 kV/ARLINGTON 1 3/ARLINGTON 1_13.8 kV/ARLIN_5/13.800000,ARLINGTON 1 3,213.000000,500.000000,13.800000,0.003025,0.195214,0.302460,19.523790,644.239685,0.000000,3.000000,0.000000,100.000000,0.000000,0.900000,0.000000,100.000000,1.000000,0.000000,0.000000,80.000000,-79.000000,0.626582,0.000000,0.000000
trf_5063_5067_1,ARLINGTON 1_500 kV/ARLINGTON 1 0/ARLINGTON 1_500 kV/ARLIN_1/500.000000,ARLINGTON 1 0,ARLINGTON 1_13.8 kV/ARLINGTON 1 4/ARLINGTON 1_13.8 kV/ARLIN_2/13.800000,ARLINGTON 1 4,1078.000000,500.000000,13.800000,0.001186,0.115993,0.118580,11.599890,1278.291992,0.000000,3.000000,0.000000,100.000000,0.000000,0.900000,0.000000,100.000000,1.000000,0.000000,0.000000,80.000000,-79.000000,0.626582,0.000000,0.000000
trf_5063_5068_1,ARLINGTON 1_500 kV/ARLINGTON 1 0/ARLINGTON 1_500 kV/ARLIN_1/500.000000,ARLINGTON 1 0,ARLINGTON 1_13.8 kV/ARLINGTON 1 5/ARLINGTON 1_13.8 kV/ARLIN_3/13.800000,ARLINGTON 1 5,1073.000000,500.000000,13.800000,0.001824,0.121249,0.182410,12.126270,1957.259033,0.000000,3.000000,0.000000,100.000000,0.000000,0.900000,0.000000,100.000000,1.000000,0.000000,0.000000,80.000000,-79.000000,0.626582,0.000000,0.000000
