Nombre,Subestacion,Nodo,S[MVA],PF[cos],P[MW],Q[MW]
lod_6206_2,LEXINGTON_115 kV/LEXINGTON 0/LEXINGTON_115 kV/LEXIN_1/115.000000,LEXINGTON 0,2.650242,0.962176,2.550000,0.722000
lod_6206_3,LEXINGTON_115 kV/LEXINGTON 0/LEXINGTON_115 kV/LEXIN_1/115.000000,LEXINGTON 0,13.953532,0.962122,13.425000,3.804000
lod_6262_1,LIBERTY HILL_115 kV/LIBERTY HILL 0/LIBERTY HILL_115 kV/LIBER_1/115.000000,LIBERTY HILL 0,29.518993,0.962126,28.400999,8.047000
lod_6218_1,LOCKHART_115 kV/LOCKHART 0/LOCKHART_115 kV/LOCKH_1/115.000000,LOCKHART 0,53.260174,0.962126,51.243000,14.519000
lod_6096_1,LULING_115 kV/LULING 0/LULING_115 kV/LULIN_1/115.000000,LULING 0,26.793753,0.962127,25.778999,7.304000
lod_6130_1,MANCHACA_115 kV/MANCHACA 0/MANCHACA_115 kV/MANCH_1/115.000000,MANCHACA 0,13.925373,0.962129,13.398000,3.796000
lod_6181_1,MANOR_115 kV/MANOR 0/MANOR_115 kV/MANOR_1/115.000000,MANOR 0,51.058830,0.962125,49.125000,13.919000
lod_6156_1,MARBLE FALLS 3_115 kV/MARBLE FALLS 3 0/MARBLE FALLS 3_115 kV/MARBL_1/115.000000,MARBLE FALLS 3 0,54.731861,0.962127,52.659000,14.920000
lod_6011_1,MARION 2_115 kV/MARION 2 0/MARION 2_115 kV/MARIO_1/115.000000,MARION 2 0,7.473945,0.962143,7.191000,2.037000
lod_6011_2,MARION 2_115 kV/MARION 2 0/MARION 2_115 kV/MARIO_1/115.000000,MARION 2 0,17.489475,0.962121,16.827000,4.768000
lod_6202_1,MARTINDALE_115 kV/MARTINDALE 0/MARTINDALE_115 kV/MARTI_1/115.000000,MARTINDALE 0,6.251707,0.962137,6.015000,1.704000
lod_6202_2,MARTINDALE_115 kV/MARTINDALE 0/MARTINDALE_115 kV/MARTI_1/115.000000,MARTINDALE 0,11.031730,0.962134,10.614000,3.007000
lod_6129_1,MEDINA_115 kV/MEDINA 0/MEDINA_115 kV/MEDIN_1/115.000000,MEDINA 0,1.100673,0.962139,1.059000,0.300000
lod_6129_2,MEDINA_115 kV/MEDINA 0/MEDINA_115 kV/MEDIN_1/115.000000,MEDINA 0,3.610669,0.962149,3.474000,0.984000
lod_6129_3,MEDINA_115 kV/MEDINA 0/MEDINA_115 kV/MEDIN_1/115.000000,MEDINA 0,5.531523,0.962122,5.322000,1.508000
lod_6209_1,MICO_115 kV/MICO 0/MICO_115 kV/MICO__1/115.000000,MICO 0,1.842697,0.962177,1.773000,0.502000
lod_6209_2,MICO_115 kV/MICO 0/MICO_115 kV/MICO__1/115.000000,MICO 0,5.977261,0.962146,5.751000,1.629000
lod_6112_1,NATALIA_115 kV/NATALIA 0/NATALIA_115 kV/NATAL_1/115.000000,NATALIA 0,16.797176,0.962126,16.160999,4.579000
lod_6058_1,NEW BRAUNFELS 2_115 kV/NEW BRAUNFELS 2 2/NEW BRAUNFELS 2_115 kV/NEW B_1/115.000000,NEW BRAUNFELS 2 2,185.669907,0.962127,178.638000,50.613998
lod_6124_1,NEW BRAUNFELS 3_115 kV/NEW BRAUNFELS 3 0/NEW BRAUNFELS 3_115 kV/NEW B_1/115.000000,NEW BRAUNFELS 3 0,59.677132,0.962127,57.417000,16.268000
lod_6311_1,NEW ULM_115 kV/NEW ULM 0/NEW ULM_115 kV/NEW U_1/115.000000,NEW ULM 0,1.468526,0.962189,1.413000,0.400000
lod_6311_2,NEW ULM_115 kV/NEW ULM 0/NEW ULM_115 kV/NEW U_1/115.000000,NEW ULM 0,1.097514,0.962174,1.056000,0.299000
lod_6311_3,NEW ULM_115 kV/NEW ULM 0/NEW ULM_115 kV/NEW U_1/115.000000,NEW ULM 0,6.354590,0.962139,6.114000,1.732000
lod_6340_1,NIXON_115 kV/NIXON 0/NIXON_115 kV/NIXON_1/115.000000,NIXON 0,16.741135,0.962121,16.107000,4.564000
lod_6340_2,NIXON_115 kV/NIXON 0/NIXON_115 kV/NIXON_1/115.000000,NIXON 0,13.588566,0.962132,13.074000,3.704000
lod_6329_1,NORDHEIM_115 kV/NORDHEIM 0/NORDHEIM_115 kV/NORDH_1/115.000000,NORDHEIM 0,1.858492,0.962070,1.788000,0.507000
lod_6012_1,PAIGE_115 kV/PAIGE 0/PAIGE_115 kV/PAIGE_1/115.000000,PAIGE 0,14.037733,0.962121,13.506000,3.827000
lod_6035_1,PFLUGERVILLE_115 kV/PFLUGERVILLE 2/PFLUGERVILLE_115 kV/PFLUG_1/115.000000,PFLUGERVILLE 2,214.490555,0.962126,206.367004,58.471001
lod_6138_1,PIPE CREEK_115 kV/PIPE CREEK 0/PIPE CREEK_115 kV/PIPE _1/115.000000,PIPE CREEK 0,28.770651,0.962126,27.681000,7.843000
lod_6139_1,RED ROCK_115 kV/RED ROCK 0/RED ROCK_115 kV/RED R_1/115.000000,RED ROCK 0,2.912326,0.962118,2.802000,0.794000
lod_6139_2,RED ROCK_115 kV/RED ROCK 0/RED ROCK_115 kV/RED R_1/115.000000,RED ROCK 0,7.071888,0.962119,6.804000,1.928000
lod_6109_1,ROCKDALE 1_115 kV/ROCKDALE 1 2/ROCKDALE 1_115 kV/ROCKD_1/115.000000,ROCKDALE 1 2,9.497682,0.962129,9.138000,2.589000
lod_6109_2,ROCKDALE 1_115 kV/ROCKDALE 1 2/ROCKDALE 1_115 kV/ROCKD_1/115.000000,ROCKDALE 1 2,5.506524,0.962132,5.298000,1.501000
lod_6338_1,ROCKDALE 2_115 kV/ROCKDALE 2 0/ROCKDALE 2_115 kV/ROCKD_1/115.000000,ROCKDALE 2 0,4.555574,0.962118,4.383000,1.242000
lod_6338_2,ROCKDALE 2_115 kV/ROCKDALE 2 0/ROCKDALE 2_115 kV/ROCKD_1/115.000000,ROCKDALE 2 0,2.360273,0.962177,2.271000,0.643000
lod_6338_3,ROCKDALE 2_115 kV/ROCKDALE 2 0/ROCKDALE 2_115 kV/ROCKD_1/115.000000,ROCKDALE 2 0,28.012833,0.962130,26.952000,7.636000
lod_6353_1,ROUND ROCK 2_115 kV/ROUND ROCK 2 0/ROUND ROCK 2_115 kV/ROUND_1/115.000000,ROUND ROCK 2 0,112.204483,0.962127,107.955002,30.587000
lod_6344_1,ROUND ROCK 3_115 kV/ROUND ROCK 3 2/ROUND ROCK 3_115 kV/ROUND_1/115.000000,ROUND ROCK 3 2,165.046814,0.962127,158.796005,44.992001
lod_6355_1,ROUND ROCK 4_115 kV/ROUND ROCK 4 1/ROUND ROCK 4_115 kV/ROUND_1/115.000000,ROUND ROCK 4 1,157.794144,0.962127,151.817993,43.014999
lod_6029_1,RUNGE_115 kV/RUNGE 0/RUNGE_115 kV/RUNGE_1/115.000000,RUNGE 0,1.839538,0.962198,1.770000,0.501000
lod_6029_2,RUNGE_115 kV/RUNGE 0/RUNGE_115 kV/RUNGE_1/115.000000,RUNGE 0,4.200084,0.962124,4.041000,1.145000
lod_6029_3,RUNGE_115 kV/RUNGE 0/RUNGE_115 kV/RUNGE_1/115.000000,RUNGE 0,1.216192,0.962019,1.170000,0.332000
lod_6283_1,SAINT HEDWIG_115 kV/SAINT HEDWIG 0/SAINT HEDWIG_115 kV/SAINT_1/115.000000,SAINT HEDWIG 0,7.152931,0.962123,6.882000,1.950000
lod_6174_1,SAN ANTONIO 10_115 kV/SAN ANTONIO 10 0/SAN ANTONIO 10_115 kV/SAN A_1/115.000000,SAN ANTONIO 10 0,99.520027,0.962128,95.750999,27.129000
lod_6093_1,SAN ANTONIO 11_115 kV/SAN ANTONIO 11 0/SAN ANTONIO 11_115 kV/SAN A_1/115.000000,SAN ANTONIO 11 0,42.134769,0.962127,40.539001,11.486000
lod_6037_1,SAN ANTONIO 12_115 kV/SAN ANTONIO 12 1/SAN ANTONIO 12_115 kV/SAN A_1/115.000000,SAN ANTONIO 12 1,153.335419,0.962126,147.528000,41.799999
lod_6220_1,SAN ANTONIO 13_115 kV/SAN ANTONIO 13 0/SAN ANTONIO 13_115 kV/SAN A_1/115.000000,SAN ANTONIO 13 0,100.293373,0.962127,96.495003,27.340000
lod_6094_1,SAN ANTONIO 14_115 kV/SAN ANTONIO 14 0/SAN ANTONIO 14_115 kV/SAN A_1/115.000000,SAN ANTONIO 14 0,70.655975,0.962127,67.980003,19.261000
lod_6099_1,SAN ANTONIO 15_115 kV/SAN ANTONIO 15 0/SAN ANTONIO 15_115 kV/SAN A_1/115.000000,SAN ANTONIO 15 0,22.219500,0.962128,21.378000,6.057000
lod_6284_1,SAN ANTONIO 16_115 kV/SAN ANTONIO 16 0/SAN ANTONIO 16_115 kV/SAN A_1/115.000000,SAN ANTONIO 16 0,1.113036,0.962233,1.071000,0.303000
lod_6284_2,SAN ANTONIO 16_115 kV/SAN ANTONIO 16 0/SAN ANTONIO 16_115 kV/SAN A_1/115.000000,SAN ANTONIO 16 0,72.779434,0.962126,70.023003,19.840000
lod_6203_1,SAN ANTONIO 17_115 kV/SAN ANTONIO 17 0/SAN ANTONIO 17_115 kV/SAN A_1/115.000000,SAN ANTONIO 17 0,122.219749,0.962128,117.591003,33.317001
lod_6200_1,SAN ANTONIO 18_115 kV/SAN ANTONIO 18 0/SAN ANTONIO 18_115 kV/SAN A_1/115.000000,SAN ANTONIO 18 0,11.649302,0.962118,11.208000,3.176000
lod_6200_2,SAN ANTONIO 18_115 kV/SAN ANTONIO 18 0/SAN ANTONIO 18_115 kV/SAN A_1/115.000000,SAN ANTONIO 18 0,36.453526,0.962129,35.073002,9.937000
lod_6044_1,SAN ANTONIO 19_115 kV/SAN ANTONIO 19 0/SAN ANTONIO 19_115 kV/SAN A_1/115.000000,SAN ANTONIO 19 0,19.017206,0.962129,18.297001,5.184000
lod_6047_1,SAN ANTONIO 2_115 kV/SAN ANTONIO 2 2/SAN ANTONIO 2_115 kV/SAN A_1/115.000000,SAN ANTONIO 2 2,155.751724,0.962127,149.852997,42.458000
lod_6275_1,SAN ANTONIO 20_115 kV/SAN ANTONIO 20 0/SAN ANTONIO 20_115 kV/SAN A_1/115.000000,SAN ANTONIO 20 0,114.948402,0.962127,110.595001,31.334999
lod_6097_1,SAN ANTONIO 21_115 kV/SAN ANTONIO 21 0/SAN ANTONIO 21_115 kV/SAN A_1/115.000000,SAN ANTONIO 21 0,109.507401,0.962127,105.360001,29.851999
lod_6153_1,SAN ANTONIO 22_115 kV/SAN ANTONIO 22 1/SAN ANTONIO 22_115 kV/SAN A_1/115.000000,SAN ANTONIO 22 1,112.220009,0.962128,107.970001,30.591000
lod_6204_1,SAN ANTONIO 23_115 kV/SAN ANTONIO 23 0/SAN ANTONIO 23_115 kV/SAN A_1/115.000000,SAN ANTONIO 23 0,8.116517,0.962112,7.809000,2.213000
lod_6060_1,SAN ANTONIO 24_115 kV/SAN ANTONIO 24 0/SAN ANTONIO 24_115 kV/SAN A_1/115.000000,SAN ANTONIO 24 0,77.465775,0.962128,74.531998,21.117001
lod_6121_1,SAN ANTONIO 25_115 kV/SAN ANTONIO 25 0/SAN ANTONIO 25_115 kV/SAN A_1/115.000000,SAN ANTONIO 25 0,125.556236,0.962127,120.801003,34.227001
lod_6155_1,SAN ANTONIO 26_115 kV/SAN ANTONIO 26 0/SAN ANTONIO 26_115 kV/SAN A_1/115.000000,SAN ANTONIO 26 0,38.474098,0.962128,37.016998,10.488000
lod_6225_1,SAN ANTONIO 27_115 kV/SAN ANTONIO 27 0/SAN ANTONIO 27_115 kV/SAN A_1/115.000000,SAN ANTONIO 27 0,88.600670,0.962126,85.245003,24.153000
lod_6352_1,SAN ANTONIO 28_115 kV/SAN ANTONIO 28 0/SAN ANTONIO 28_115 kV/SAN A_1/115.000000,SAN ANTONIO 28 0,126.550873,0.962127,121.758003,34.498001
lod_6323_1,SAN ANTONIO 29_115 kV/SAN ANTONIO 29 0/SAN ANTONIO 29_115 kV/SAN A_1/115.000000,SAN ANTONIO 29 0,34.688709,0.962129,33.375000,9.456000
lod_6191_1,SAN ANTONIO 3_115 kV/SAN ANTONIO 3 0/SAN ANTONIO 3_115 kV/SAN A_1/115.000000,SAN ANTONIO 3 0,17.433161,0.962132,16.773001,4.752000
lod_6337_1,SAN ANTONIO 30_115 kV/SAN ANTONIO 30 0/SAN ANTONIO 30_115 kV/SAN A_1/115.000000,SAN ANTONIO 30 0,125.958572,0.962126,121.188004,34.337002
lod_6025_1,SAN ANTONIO 31_115 kV/SAN ANTONIO 31 0/SAN ANTONIO 31_115 kV/SAN A_1/115.000000,SAN ANTONIO 31 0,42.524464,0.962129,40.914001,11.592000
lod_6025_2,SAN ANTONIO 31_115 kV/SAN ANTONIO 31 0/SAN ANTONIO 31_115 kV/SAN A_1/115.000000,SAN ANTONIO 31 0,24.651611,0.962128,23.718000,6.720000
lod_6288_1,SAN ANTONIO 32_115 kV/SAN ANTONIO 32 1/SAN ANTONIO 32_115 kV/SAN A_1/115.000000,SAN ANTONIO 32 1,173.097809,0.962127,166.542007,47.187000
lod_6201_1,SAN ANTONIO 33_115 kV/SAN ANTONIO 33 0/SAN ANTONIO 33_115 kV/SAN A_1/115.000000,SAN ANTONIO 33 0,40.613087,0.962128,39.075001,11.071000
lod_6356_1,SAN ANTONIO 34_115 kV/SAN ANTONIO 34 0/SAN ANTONIO 34_115 kV/SAN A_1/115.000000,SAN ANTONIO 34 0,141.271423,0.962127,135.921005,38.511002
lod_6128_1,SAN ANTONIO 35_115 kV/SAN ANTONIO 35 0/SAN ANTONIO 35_115 kV/SAN A_1/115.000000,SAN ANTONIO 35 0,54.881588,0.962126,52.803001,14.961000
lod_6150_1,SAN ANTONIO 36_115 kV/SAN ANTONIO 36 0/SAN ANTONIO 36_115 kV/SAN A_1/115.000000,SAN ANTONIO 36 0,121.883202,0.962126,117.266998,33.226002
lod_6199_1,SAN ANTONIO 37_115 kV/SAN ANTONIO 37 2/SAN ANTONIO 37_115 kV/SAN A_1/115.000000,SAN ANTONIO 37 2,249.182419,0.962126,239.744995,67.928001
lod_6182_1,SAN ANTONIO 38_115 kV/SAN ANTONIO 38 0/SAN ANTONIO 38_115 kV/SAN A_1/115.000000,SAN ANTONIO 38 0,99.604233,0.962128,95.832001,27.152000
lod_6307_1,SAN ANTONIO 39_115 kV/SAN ANTONIO 39 0/SAN ANTONIO 39_115 kV/SAN A_1/115.000000,SAN ANTONIO 39 0,115.148132,0.962126,110.787003,31.389999
lod_6307_2,SAN ANTONIO 39_115 kV/SAN ANTONIO 39 0/SAN ANTONIO 39_115 kV/SAN A_1/115.000000,SAN ANTONIO 39 0,20.729134,0.962124,19.944000,5.651000
lod_6310_1,SAN ANTONIO 4_115 kV/SAN ANTONIO 4 0/SAN ANTONIO 4_115 kV/SAN A_1/115.000000,SAN ANTONIO 4 0,95.903046,0.962128,92.271004,26.143000
lod_6016_1,SAN ANTONIO 40_115 kV/SAN ANTONIO 40 0/SAN ANTONIO 40_115 kV/SAN A_1/115.000000,SAN ANTONIO 40 0,183.378036,0.962127,176.432999,49.988998
lod_6179_1,SAN ANTONIO 41_115 kV/SAN ANTONIO 41 0/SAN ANTONIO 41_115 kV/SAN A_1/115.000000,SAN ANTONIO 41 0,12.316329,0.962137,11.850000,3.357000
lod_6013_1,SAN ANTONIO 42_115 kV/SAN ANTONIO 42 0/SAN ANTONIO 42_115 kV/SAN A_1/115.000000,SAN ANTONIO 42 0,0.732820,0.962037,0.705000,0.200000
lod_6013_2,SAN ANTONIO 42_115 kV/SAN ANTONIO 42 0/SAN ANTONIO 42_115 kV/SAN A_1/115.000000,SAN ANTONIO 42 0,97.892570,0.962126,94.184998,26.686001
lod_6114_1,SAN ANTONIO 43_115 kV/SAN ANTONIO 43 0/SAN ANTONIO 43_115 kV/SAN A_1/115.000000,SAN ANTONIO 43 0,73.318848,0.962126,70.542000,19.987000
lod_6291_1,SAN ANTONIO 44_115 kV/SAN ANTONIO 44 0/SAN ANTONIO 44_115 kV/SAN A_1/115.000000,SAN ANTONIO 44 0,21.374592,0.962124,20.565001,5.827000
lod_6168_1,SAN ANTONIO 45_115 kV/SAN ANTONIO 45 0/SAN ANTONIO 45_115 kV/SAN A_1/115.000000,SAN ANTONIO 45 0,143.672226,0.962128,138.231003,39.165001
lod_6002_1,SAN ANTONIO 46_115 kV/SAN ANTONIO 46 0/SAN ANTONIO 46_115 kV/SAN A_1/115.000000,SAN ANTONIO 46 0,33.756439,0.962128,32.478001,9.202000
lod_6335_1,SAN ANTONIO 47_115 kV/SAN ANTONIO 47 2/SAN ANTONIO 47_115 kV/SAN A_1/115.000000,SAN ANTONIO 47 2,171.192749,0.962126,164.709000,46.667999
lod_6043_1,SAN ANTONIO 48_115 kV/SAN ANTONIO 48 0/SAN ANTONIO 48_115 kV/SAN A_1/115.000000,SAN ANTONIO 48 0,154.142960,0.962126,148.304993,42.020000
lod_6026_1,SAN ANTONIO 49_115 kV/SAN ANTONIO 49 0/SAN ANTONIO 49_115 kV/SAN A_1/115.000000,SAN ANTONIO 49 0,22.986523,0.962129,22.115999,6.266000
lod_6115_1,SAN ANTONIO 5_115 kV/SAN ANTONIO 5 0/SAN ANTONIO 5_115 kV/SAN A_1/115.000000,SAN ANTONIO 5 0,136.291962,0.962126,131.130005,37.153999
lod_6236_1,SAN ANTONIO 50_115 kV/SAN ANTONIO 50 2/SAN ANTONIO 50_115 kV/SAN A_1/115.000000,SAN ANTONIO 50 2,176.206421,0.962127,169.533005,48.034000
lod_6178_1,SAN ANTONIO 51_115 kV/SAN ANTONIO 51 1/SAN ANTONIO 51_115 kV/SAN A_1/115.000000,SAN ANTONIO 51 1,139.743423,0.962128,134.451004,38.094002
lod_6171_1,SAN ANTONIO 52_115 kV/SAN ANTONIO 52 2/SAN ANTONIO 52_115 kV/SAN A_1/115.000000,SAN ANTONIO 52 2,27.788385,0.962129,26.736000,7.575000
lod_6171_2,SAN ANTONIO 52_115 kV/SAN ANTONIO 52 2/SAN ANTONIO 52_115 kV/SAN A_1/115.000000,SAN ANTONIO 52 2,90.446526,0.962127,87.021004,24.656000
lod_6250_1,SAN ANTONIO 6_115 kV/SAN ANTONIO 6 0/SAN ANTONIO 6_115 kV/SAN A_1/115.000000,SAN ANTONIO 6 0,89.601608,0.962126,86.208000,24.426001
lod_6324_1,SAN ANTONIO 7_115 kV/SAN ANTONIO 7 0/SAN ANTONIO 7_115 kV/SAN A_1/115.000000,SAN ANTONIO 7 0,60.515991,0.962126,58.223999,16.497000
lod_6312_1,SAN ANTONIO 8_115 kV/SAN ANTONIO 8 0/SAN ANTONIO 8_115 kV/SAN A_1/115.000000,SAN ANTONIO 8 0,47.472889,0.962128,45.674999,12.941000
lod_6320_1,SAN ANTONIO 9_115 kV/SAN ANTONIO 9 0/SAN ANTONIO 9_115 kV/SAN A_1/115.000000,SAN ANTONIO 9 0,49.780277,0.962128,47.895000,13.570000
lod_6230_1,SAN MARCOS_115 kV/SAN MARCOS 2/SAN MARCOS_115 kV/SAN M_1/115.000000,SAN MARCOS 2,199.046646,0.962126,191.507996,54.261002
lod_6159_1,SCHERTZ_115 kV/SCHERTZ 0/SCHERTZ_115 kV/SCHER_1/115.000000,SCHERTZ 0,94.624763,0.962127,91.041000,25.795000
lod_6151_1,SCHULENBURG_115 kV/SCHULENBURG 0/SCHULENBURG_115 kV/SCHUL_1/115.000000,SCHULENBURG 0,16.778496,0.962124,16.143000,4.574000
lod_6280_1,SEGUIN 2_115 kV/SEGUIN 2 1/SEGUIN 2_115 kV/SEGUI_1/115.000000,SEGUIN 2 1,141.377472,0.962126,136.022995,38.540001
lod_6190_1,SHINER_115 kV/SHINER 0/SHINER_115 kV/SHINE_1/115.000000,SHINER 0,19.191927,0.962123,18.465000,5.232000
lod_6117_1,SMITHVILLE_115 kV/SMITHVILLE 0/SMITHVILLE_115 kV/SMITH_1/115.000000,SMITHVILLE 0,28.271757,0.962126,27.201000,7.707000
lod_6326_1,SOMERVILLE_115 kV/SOMERVILLE 0/SOMERVILLE_115 kV/SOMER_1/115.000000,SOMERVILLE 0,1.481162,0.962082,1.425000,0.404000
lod_6326_2,SOMERVILLE_115 kV/SOMERVILLE 0/SOMERVILLE_115 kV/SOMER_1/115.000000,SOMERVILLE 0,14.561356,0.962136,14.010000,3.969000
lod_6282_1,SPICEWOOD_115 kV/SPICEWOOD 0/SPICEWOOD_115 kV/SPICE_1/115.000000,SPICEWOOD 0,27.223970,0.962130,26.193001,7.421000
lod_6131_1,SPRING BRANCH_115 kV/SPRING BRANCH 0/SPRING BRANCH_115 kV/SPRIN_1/115.000000,SPRING BRANCH 0,45.580193,0.962128,43.854000,12.425000
lod_6125_1,SUTHERLAND SPRINGS_115 kV/SUTHERLAND SPRINGS 0/SUTHERLAND SPRINGS_115 kV/SUTHE_1/115.000000,SUTHERLAND SPRINGS 0,2.693923,0.962166,2.592000,0.734000
lod_6116_1,TAYLOR_115 kV/TAYLOR 0/TAYLOR_115 kV/TAYLO_1/115.000000,TAYLOR 0,4.022203,0.962159,3.870000,1.096000
lod_6116_2,TAYLOR_115 kV/TAYLOR 0/TAYLOR_115 kV/TAYLO_1/115.000000,TAYLOR 0,55.068672,0.962126,52.983002,15.012000
lod_6281_1,UNIVERSAL CITY_115 kV/UNIVERSAL CITY 0/UNIVERSAL CITY_115 kV/UNIVE_1/115.000000,UNIVERSAL CITY 0,62.829700,0.962125,60.450001,17.128000
lod_6276_1,VON ORMY_115 kV/VON ORMY 0/VON ORMY_115 kV/VON O_1/115.000000,VON ORMY 0,41.495628,0.962125,39.924000,11.312000
lod_6014_1,WAELDER_115 kV/WAELDER 0/WAELDER_115 kV/WAELD_1/115.000000,WAELDER 0,5.727813,0.962147,5.511000,1.561000
lod_6158_1,WASHINGTON_115 kV/WASHINGTON 0/WASHINGTON_115 kV/WASHI_1/115.000000,WASHINGTON 0,5.858855,0.962133,5.637000,1.597000
lod_6327_1,WEIMAR_115 kV/WEIMAR 0/WEIMAR_115 kV/WEIMA_1/115.000000,WEIMAR 0,3.464105,0.962153,3.333000,0.944000
lod_6327_2,WEIMAR_115 kV/WEIMAR 0/WEIMAR_115 kV/WEIMA_1/115.000000,WEIMAR 0,14.838962,0.962129,14.277000,4.045000
lod_6091_1,WIMBERLEY_115 kV/WIMBERLEY 0/WIMBERLEY_115 kV/WIMBE_1/115.000000,WIMBERLEY 0,39.294281,0.962125,37.806000,10.712000
lod_6103_1,WINCHESTER_115 kV/WINCHESTER 2/WINCHESTER_115 kV/WINCH_1/115.000000,WINCHESTER 2,2.834441,0.962094,2.727000,0.773000
lod_6103_2,WINCHESTER_115 kV/WINCHESTER 2/WINCHESTER_115 kV/WINCH_1/115.000000,WINCHESTER 2,32.721291,0.962126,31.482000,8.920000
lod_6031_1,YOAKUM_115 kV/YOAKUM 1/YOAKUM_115 kV/YOAKU_1/115.000000,YOAKUM 1,30.332857,0.962125,29.184000,8.269000
lod_6253_1,YORKTOWN_115 kV/YORKTOWN 0/YORKTOWN_115 kV/YORKT_1/115.000000,YORKTOWN 0,1.880332,0.962064,1.809000,0.513000
lod_6253_2,YORKTOWN_115 kV/YORKTOWN 0/YORKTOWN_115 kV/YORKT_1/115.000000,YORKTOWN 0,11.836388,0.962118,11.388000,3.227000
lod_7424_1,ALVIN_115 kV/ALVIN 2/ALVIN_115 kV/ALVIN_1/115.000000,ALVIN 2,145.387299,0.962127,139.880997,39.632999
lod_7253_1,ANGLETON_115 kV/ANGLETON 1/ANGLETON_115 kV/ANGLE_1/115.000000,ANGLETON 1,94.506363,0.962126,90.927002,25.763000
lod_7026_1,BACLIFF_115 kV/BACLIFF 0/BACLIFF_115 kV/BACLI_1/115.000000,BACLIFF 0,27.043201,0.962127,26.018999,7.372000
lod_7026_2,BACLIFF_115 kV/BACLIFF 0/BACLIFF_115 kV/BACLI_1/115.000000,BACLIFF 0,18.053892,0.962119,17.370001,4.922000
lod_7262_1,BAY CITY_115 kV/BAY CITY 1/BAY CITY_115 kV/BAY C_1/115.000000,BAY CITY 1,74.862373,0.962126,72.027000,20.408001
lod_7283_1,BAYTOWN 3_115 kV/BAYTOWN 3 1/BAYTOWN 3_115 kV/BAYTO_1/115.000000,BAYTOWN 3 1,113.776169,0.962126,109.467003,31.016001
lod_7392_1,BAYTOWN 4_115 kV/BAYTOWN 4 0/BAYTOWN 4_115 kV/BAYTO_1/115.000000,BAYTOWN 4 0,0.972790,0.962181,0.936000,0.265000
lod_7392_2,BAYTOWN 4_115 kV/BAYTOWN 4 0/BAYTOWN 4_115 kV/BAYTO_1/115.000000,BAYTOWN 4 0,53.104134,0.962128,51.092999,14.476000
lod_7230_1,BEASLEY_115 kV/BEASLEY 0/BEASLEY_115 kV/BEASL_1/115.000000,BEASLEY 0,7.661030,0.962142,7.371000,2.088000
lod_7314_1,BELLVILLE_115 kV/BELLVILLE 0/BELLVILLE_115 kV/BELLV_1/115.000000,BELLVILLE 0,29.886847,0.962129,28.754999,8.147000
lod_7303_1,BLESSING_115 kV/BLESSING 0/BLESSING_115 kV/BLESS_1/115.000000,BLESSING 0,6.744556,0.962109,6.489000,1.839000
lod_7149_1,BLOOMINGTON_115 kV/BLOOMINGTON 0/BLOOMINGTON_115 kV/BLOOM_1/115.000000,BLOOMINGTON 0,2.238708,0.962162,2.154000,0.610000
lod_7149_2,BLOOMINGTON_115 kV/BLOOMINGTON 0/BLOOMINGTON_115 kV/BLOOM_1/115.000000,BLOOMINGTON 0,8.157039,0.962114,7.848000,2.224000
lod_7149_3,BLOOMINGTON_115 kV/BLOOMINGTON 0/BLOOMINGTON_115 kV/BLOOM_1/115.000000,BLOOMINGTON 0,2.335546,0.962087,2.247000,0.637000
lod_7426_1,BRAZORIA_115 kV/BRAZORIA 0/BRAZORIA_115 kV/BRAZO_1/115.000000,BRAZORIA 0,43.444366,0.962127,41.799000,11.843000
lod_7271_1,BROOKSHIRE_115 kV/BROOKSHIRE 0/BROOKSHIRE_115 kV/BROOK_1/115.000000,BROOKSHIRE 0,29.568993,0.962123,28.448999,8.061000
lod_7260_1,CHANNELVIEW 2_115 kV/CHANNELVIEW 2 0/CHANNELVIEW 2_115 kV/CHANN_1/115.000000,CHANNELVIEW 2 0,129.541092,0.962127,124.635002,35.313000
lod_7011_1,CONROE 1_115 kV/CONROE 1 0/CONROE 1_115 kV/CONRO_1/115.000000,CONROE 1 0,37.201862,0.962129,35.792999,10.141000
lod_7300_1,CONROE 2_115 kV/CONROE 2 0/CONROE 2_115 kV/CONRO_1/115.000000,CONROE 2 0,56.493515,0.962128,54.354000,15.400000
lod_7254_1,CONROE 3_115 kV/CONROE 3 0/CONROE 3_115 kV/CONRO_1/115.000000,CONROE 3 0,52.103188,0.962129,50.130001,14.203000
lod_7154_1,CONROE 4_115 kV/CONROE 4 0/CONROE 4_115 kV/CONRO_1/115.000000,CONROE 4 0,60.908844,0.962126,58.602001,16.604000
lod_7036_1,CONROE 5_115 kV/CONROE 5 1/CONROE 5_115 kV/CONRO_1/115.000000,CONROE 5 1,95.940674,0.962126,92.306999,26.153999
lod_7431_1,CONROE 6_115 kV/CONROE 6 0/CONROE 6_115 kV/CONRO_1/115.000000,CONROE 6 0,36.971096,0.962130,35.570999,10.078000
lod_7128_1,CONROE 7_115 kV/CONROE 7 0/CONROE 7_115 kV/CONRO_1/115.000000,CONROE 7 0,66.459045,0.962126,63.942001,18.117001
lod_7243_1,CROSBY_115 kV/CROSBY 0/CROSBY_115 kV/CROSB_1/115.000000,CROSBY 0,81.806381,0.962125,78.708000,22.301001
lod_7201_1,CYPRESS 1_115 kV/CYPRESS 1 2/CYPRESS 1_115 kV/CYPRE_1/115.000000,CYPRESS 1 2,225.325714,0.962127,216.792007,61.424000
