Nombre,Subestacion_i,Nodo_i,Subestacion_j,Nodo_j,V_nom[kV],Longitud [km],R[Ohm/km],R[pu],X[Ohm/km],X[pu],C[uF/km],R0[Ohm/km],X0[Ohm/km],C0[uF/km],I_nominal [kA],Carga_maxima [%],Fuera_servicio
lne_4035_4150_1,CORPUS CHRISTI 18_115 kV/CORPUS CHRISTI 18 0/CORPUS CHRISTI 18_115 kV/CORPU_1/115.000000,CORPUS CHRISTI 18 0,CORPUS CHRISTI 15_115 kV/CORPUS CHRISTI 15 0/CORPUS CHRISTI 15_115 kV/CORPU_1/115.000000,CORPUS CHRISTI 15 0,115.000000,1.000000,3.214998,0.024310,7.858295,0.059420,0.156046,0.000000,0.000000,0.000000,0.492003,100.000000,0.000000
lne_4036_4132_1,CRYSTAL CITY_115 kV/CRYSTAL CITY 0/CRYSTAL CITY_115 kV/CRYST_1/115.000000,CRYSTAL CITY 0,PEARSALL_115 kV/PEARSALL 1/PEARSALL_115 kV/PEARS_1/115.000000,PEARSALL 1,115.000000,1.000000,4.569237,0.034550,20.361210,0.153960,0.452894,0.000000,0.000000,0.000000,0.748045,100.000000,0.000000
lne_4036_4189_1,CRYSTAL CITY_115 kV/CRYSTAL CITY 0/CRYSTAL CITY_115 kV/CRYST_1/115.000000,CRYSTAL CITY 0,CARRIZO SPRINGS_115 kV/CARRIZO SPRINGS 0/CARRIZO SPRINGS_115 kV/CARRI_1/115.000000,CARRIZO SPRINGS 0,115.000000,1.000000,7.804072,0.059010,19.075741,0.144240,0.378883,0.000000,0.000000,0.000000,0.492003,100.000000,0.000000
lne_4037_4054_1,SINTON_115 kV/SINTON 0/SINTON_115 kV/SINTO_1/115.000000,SINTON 0,SKIDMORE_115 kV/SKIDMORE 0/SKIDMORE_115 kV/SKIDM_1/115.000000,SKIDMORE 0,115.000000,1.000000,1.289438,0.009750,7.741915,0.058540,0.159255,0.000000,0.000000,0.000000,0.492003,100.000000,0.000000
lne_4037_4099_1,SINTON_115 kV/SINTON 0/SINTON_115 kV/SINTO_1/115.000000,SINTON 0,ODEM_115 kV/ODEM 0/ODEM_115 kV/ODEM__1/115.000000,ODEM 0,115.000000,1.000000,2.138483,0.016170,9.356687,0.070750,0.216017,0.000000,0.000000,0.000000,0.748045,100.000000,0.000000
lne_4038_4054_1,BEEVILLE_115 kV/BEEVILLE 0/BEEVILLE_115 kV/BEEVI_1/115.000000,BEEVILLE 0,SKIDMORE_115 kV/SKIDMORE 0/SKIDMORE_115 kV/SKIDM_1/115.000000,SKIDMORE 0,115.000000,1.000000,1.445493,0.010930,8.676922,0.065610,0.178510,0.000000,0.000000,0.000000,0.492003,100.000000,0.000000
lne_4038_4125_1,BEEVILLE_115 kV/BEEVILLE 0/BEEVILLE_115 kV/BEEVI_1/115.000000,BEEVILLE 0,PETTUS_115 kV/PETTUS 0/PETTUS_115 kV/PETTU_1/115.000000,PETTUS 0,115.000000,1.000000,2.162287,0.016350,12.353470,0.093410,0.281605,0.000000,0.000000,0.000000,0.492003,100.000000,0.000000
lne_4038_4178_1,BEEVILLE_115 kV/BEEVILLE 0/BEEVILLE_115 kV/BEEVI_1/115.000000,BEEVILLE 0,GOLIAD_115 kV/GOLIAD 0/GOLIAD_115 kV/GOLIA_1/115.000000,GOLIAD 0,115.000000,1.000000,4.206872,0.031810,10.282440,0.077750,0.204184,0.000000,0.000000,0.000000,0.492003,100.000000,0.000000
lne_4039_4073_1,MISSION 4_230 kV/MISSION 4 0/MISSION 4_230 kV/MISSI_1/230.000000,MISSION 4 0,MISSION 1_230 kV/MISSION 1 0/MISSION 1_230 kV/MISSI_1/230.000000,MISSION 1 0,230.000000,1.000000,0.116380,0.000220,1.184960,0.002240,0.038309,0.000000,0.000000,0.000000,1.882664,100.000000,0.000000
lne_4039_4073_2,MISSION 4_230 kV/MISSION 4 0/MISSION 4_230 kV/MISSI_1/230.000000,MISSION 4 0,MISSION 1_230 kV/MISSION 1 0/MISSION 1_230 kV/MISSI_1/230.000000,MISSION 1 0,230.000000,1.000000,0.116380,0.000220,1.184960,0.002240,0.038309,0.000000,0.000000,0.000000,1.882664,100.000000,0.000000
lne_4039_4151_1,MISSION 4_230 kV/MISSION 4 0/MISSION 4_230 kV/MISSI_1/230.000000,MISSION 4 0,ARMSTRONG 1_230 kV/ARMSTRONG 1 0/ARMSTRONG 1_230 kV/ARMST_1/230.000000,ARMSTRONG 1 0,230.000000,1.000000,4.046850,0.007650,42.087238,0.079560,1.359436,0.000000,0.000000,0.000000,1.882664,100.000000,0.000000
lne_4039_4151_2,MISSION 4_230 kV/MISSION 4 0/MISSION 4_230 kV/MISSI_1/230.000000,MISSION 4 0,ARMSTRONG 1_230 kV/ARMSTRONG 1 0/ARMSTRONG 1_230 kV/ARMST_1/230.000000,ARMSTRONG 1 0,230.000000,1.000000,4.046850,0.007650,42.087238,0.079560,1.359436,0.000000,0.000000,0.000000,1.882664,100.000000,0.000000
lne_4039_4151_3,MISSION 4_230 kV/MISSION 4 0/MISSION 4_230 kV/MISSI_1/230.000000,MISSION 4 0,ARMSTRONG 1_230 kV/ARMSTRONG 1 0/ARMSTRONG 1_230 kV/ARMST_1/230.000000,ARMSTRONG 1 0,230.000000,1.000000,4.046850,0.007650,42.087238,0.079560,1.359436,0.000000,0.000000,0.000000,1.882664,100.000000,0.000000
lne_4040_4074_1,MISSION 4_115 kV/MISSION 4 1/MISSION 4_115 kV/MISSI_1/115.000000,MISSION 4 1,MISSION 1_115 kV/MISSION 1 1/MISSION 1_115 kV/MISSI_1/115.000000,MISSION 1 1,115.000000,1.000000,0.195730,0.001480,1.265632,0.009570,0.036705,0.000000,0.000000,0.000000,1.255109,100.000000,0.000000
lne_4040_4074_2,MISSION 4_115 kV/MISSION 4 1/MISSION 4_115 kV/MISSI_1/115.000000,MISSION 4 1,MISSION 1_115 kV/MISSION 1 1/MISSION 1_115 kV/MISSI_1/115.000000,MISSION 1 1,115.000000,1.000000,0.195730,0.001480,1.265632,0.009570,0.036705,0.000000,0.000000,0.000000,1.255109,100.000000,0.000000
lne_4040_4074_3,MISSION 4_115 kV/MISSION 4 1/MISSION 4_115 kV/MISSI_1/115.000000,MISSION 4 1,MISSION 1_115 kV/MISSION 1 1/MISSION 1_115 kV/MISSI_1/115.000000,MISSION 1 1,115.000000,1.000000,0.195730,0.001480,1.265632,0.009570,0.036705,0.000000,0.000000,0.000000,1.255109,100.000000,0.000000
lne_4040_4079_1,MISSION 4_115 kV/MISSION 4 1/MISSION 4_115 kV/MISSI_1/115.000000,MISSION 4 1,MISSION 3_115 kV/MISSION 3 0/MISSION 3_115 kV/MISSI_1/115.000000,MISSION 3 0,115.000000,1.000000,0.604383,0.004570,4.213485,0.031860,0.104499,0.000000,0.000000,0.000000,1.506131,100.000000,0.000000
lne_4040_4079_2,MISSION 4_115 kV/MISSION 4 1/MISSION 4_115 kV/MISSI_1/115.000000,MISSION 4 1,MISSION 3_115 kV/MISSION 3 0/MISSION 3_115 kV/MISSI_1/115.000000,MISSION 3 0,115.000000,1.000000,0.604383,0.004570,4.213485,0.031860,0.104499,0.000000,0.000000,0.000000,1.506131,100.000000,0.000000
lne_4040_4079_3,MISSION 4_115 kV/MISSION 4 1/MISSION 4_115 kV/MISSI_1/115.000000,MISSION 4 1,MISSION 3_115 kV/MISSION 3 0/MISSION 3_115 kV/MISSI_1/115.000000,MISSION 3 0,115.000000,1.000000,0.604383,0.004570,4.213485,0.031860,0.104499,0.000000,0.000000,0.000000,1.506131,100.000000,0.000000
lne_4041_4073_1,SAN JUAN_230 kV/SAN JUAN 0/SAN JUAN_230 kV/SAN J_1/230.000000,SAN JUAN 0,MISSION 1_230 kV/MISSION 1 0/MISSION 1_230 kV/MISSI_1/230.000000,MISSION 1 0,230.000000,1.000000,1.005100,0.001900,10.426590,0.019710,0.336813,0.000000,0.000000,0.000000,2.058379,100.000000,0.000000
lne_4041_4073_2,SAN JUAN_230 kV/SAN JUAN 0/SAN JUAN_230 kV/SAN J_1/230.000000,SAN JUAN 0,MISSION 1_230 kV/MISSION 1 0/MISSION 1_230 kV/MISSI_1/230.000000,MISSION 1 0,230.000000,1.000000,1.005100,0.001900,10.426590,0.019710,0.336813,0.000000,0.000000,0.000000,2.058379,100.000000,0.000000
lne_4042_4088_1,SAN JUAN_115 kV/SAN JUAN 1/SAN JUAN_115 kV/SAN J_1/115.000000,SAN JUAN 1,PHARR_115 kV/PHARR 0/PHARR_115 kV/PHARR_1/115.000000,PHARR 0,115.000000,1.000000,0.412620,0.003120,2.664838,0.020150,0.077020,0.000000,0.000000,0.000000,1.255109,100.000000,0.000000
lne_4042_4088_2,SAN JUAN_115 kV/SAN JUAN 1/SAN JUAN_115 kV/SAN J_1/115.000000,SAN JUAN 1,PHARR_115 kV/PHARR 0/PHARR_115 kV/PHARR_1/115.000000,PHARR 0,115.000000,1.000000,0.412620,0.003120,2.664838,0.020150,0.077020,0.000000,0.000000,0.000000,1.255109,100.000000,0.000000
lne_4042_4107_1,SAN JUAN_115 kV/SAN JUAN 1/SAN JUAN_115 kV/SAN J_1/115.000000,SAN JUAN 1,DONNA_115 kV/DONNA 0/DONNA_115 kV/DONNA_1/115.000000,DONNA 0,115.000000,1.000000,0.394105,0.002980,2.545812,0.019250,0.073610,0.000000,0.000000,0.000000,1.109517,100.000000,0.000000
lne_4042_4107_2,SAN JUAN_115 kV/SAN JUAN 1/SAN JUAN_115 kV/SAN J_1/115.000000,SAN JUAN 1,DONNA_115 kV/DONNA 0/DONNA_115 kV/DONNA_1/115.000000,DONNA 0,115.000000,1.000000,0.394105,0.002980,2.545812,0.019250,0.073610,0.000000,0.000000,0.000000,1.109517,100.000000,0.000000
lne_4043_4119_1,FALCON HEIGHTS 2_115 kV/FALCON HEIGHTS 2 0/FALCON HEIGHTS 2_115 kV/FALCO_1/115.000000,FALCON HEIGHTS 2 0,ROMA_115 kV/ROMA 0/ROMA_115 kV/ROMA__1/115.000000,ROMA 0,115.000000,1.000000,1.610805,0.012180,7.178530,0.054280,0.159656,0.000000,0.000000,0.000000,0.748045,100.000000,0.000000
lne_4044_4119_1,FALCON HEIGHTS 1_115 kV/FALCON HEIGHTS 1 0/FALCON HEIGHTS 1_115 kV/FALCO_1/115.000000,FALCON HEIGHTS 1 0,ROMA_115 kV/ROMA 0/ROMA_115 kV/ROMA__1/115.000000,ROMA 0,115.000000,1.000000,0.349140,0.002640,2.385790,0.018040,0.061576,0.000000,0.000000,0.000000,1.109517,100.000000,0.000000
lne_4044_4185_1,FALCON HEIGHTS 1_115 kV/FALCON HEIGHTS 1 0/FALCON HEIGHTS 1_115 kV/FALCO_1/115.000000,FALCON HEIGHTS 1 0,ZAPATA_115 kV/ZAPATA 0/ZAPATA_115 kV/ZAPAT_1/115.000000,ZAPATA 0,115.000000,1.000000,4.122232,0.031170,18.370850,0.138910,0.408568,0.000000,0.000000,0.000000,0.748045,100.000000,0.000000
lne_4048_4154_1,LA JOYA_115 kV/LA JOYA 0/LA JOYA_115 kV/LA JO_1/115.000000,LA JOYA 0,PENITAS_115 kV/PENITAS 0/PENITAS_115 kV/PENIT_1/115.000000,PENITAS 0,115.000000,1.000000,0.539580,0.004080,3.681840,0.027840,0.095072,0.000000,0.000000,0.000000,1.109517,100.000000,0.000000
lne_4048_4155_1,LA JOYA_115 kV/LA JOYA 0/LA JOYA_115 kV/LA JO_1/115.000000,LA JOYA 0,SULLIVAN CITY_115 kV/SULLIVAN CITY 0/SULLIVAN CITY_115 kV/SULLI_1/115.000000,SULLIVAN CITY 0,115.000000,1.000000,0.443038,0.003350,3.084070,0.023320,0.076418,0.000000,0.000000,0.000000,1.109517,100.000000,0.000000
lne_4048_4155_2,LA JOYA_115 kV/LA JOYA 0/LA JOYA_115 kV/LA JO_1/115.000000,LA JOYA 0,SULLIVAN CITY_115 kV/SULLIVAN CITY 0/SULLIVAN CITY_115 kV/SULLI_1/115.000000,SULLIVAN CITY 0,115.000000,1.000000,0.443038,0.003350,3.084070,0.023320,0.076418,0.000000,0.000000,0.000000,1.109517,100.000000,0.000000
lne_4049_4086_1,SEBASTIAN 2_115 kV/SEBASTIAN 2 0/SEBASTIAN 2_115 kV/SEBAS_1/115.000000,SEBASTIAN 2 0,RIO HONDO_115 kV/RIO HONDO 0/RIO HONDO_115 kV/RIO H_1/115.000000,RIO HONDO 0,115.000000,1.000000,1.225958,0.009270,5.360093,0.040530,0.123754,0.000000,0.000000,0.000000,0.748045,100.000000,0.000000
lne_4049_4194_1,SEBASTIAN 2_115 kV/SEBASTIAN 2 0/SEBASTIAN 2_115 kV/SEBAS_1/115.000000,SEBASTIAN 2 0,SEBASTIAN 1_115 kV/SEBASTIAN 1 0/SEBASTIAN 1_115 kV/SEBAS_1/115.000000,SEBASTIAN 1 0,115.000000,1.000000,0.501227,0.003790,3.495368,0.026430,0.086648,0.000000,0.000000,0.000000,1.109517,100.000000,0.000000
lne_4049_4194_2,SEBASTIAN 2_115 kV/SEBASTIAN 2 0/SEBASTIAN 2_115 kV/SEBAS_1/115.000000,SEBASTIAN 2 0,SEBASTIAN 1_115 kV/SEBASTIAN 1 0/SEBASTIAN 1_115 kV/SEBAS_1/115.000000,SEBASTIAN 1 0,115.000000,1.000000,0.501227,0.003790,3.495368,0.026430,0.086648,0.000000,0.000000,0.000000,1.109517,100.000000,0.000000
lne_4051_4127_1,BISHOP_115 kV/BISHOP 0/BISHOP_115 kV/BISHO_1/115.000000,BISHOP 0,ALICE_115 kV/ALICE 0/ALICE_115 kV/ALICE_1/115.000000,ALICE 0,115.000000,1.000000,2.055165,0.015540,11.738510,0.088760,0.267565,0.000000,0.000000,0.000000,1.109517,100.000000,0.000000
lne_4053_4152_1,ARMSTRONG 2_115 kV/ARMSTRONG 2 0/ARMSTRONG 2_115 kV/ARMST_1/115.000000,ARMSTRONG 2 0,ARMSTRONG 1_115 kV/ARMSTRONG 1 1/ARMSTRONG 1_115 kV/ARMST_1/115.000000,ARMSTRONG 1 1,115.000000,1.000000,1.203475,0.009100,8.216693,0.062130,0.212006,0.000000,0.000000,0.000000,1.109517,100.000000,0.000000
lne_4053_4152_2,ARMSTRONG 2_115 kV/ARMSTRONG 2 0/ARMSTRONG 2_115 kV/ARMST_1/115.000000,ARMSTRONG 2 0,ARMSTRONG 1_115 kV/ARMSTRONG 1 1/ARMSTRONG 1_115 kV/ARMST_1/115.000000,ARMSTRONG 1 1,115.000000,1.000000,1.203475,0.009100,8.216693,0.062130,0.212006,0.000000,0.000000,0.000000,1.109517,100.000000,0.000000
lne_4053_4191_1,ARMSTRONG 2_115 kV/ARMSTRONG 2 0/ARMSTRONG 2_115 kV/ARMST_1/115.000000,ARMSTRONG 2 0,RAYMONDVILLE_115 kV/RAYMONDVILLE 0/RAYMONDVILLE_115 kV/RAYMO_1/115.000000,RAYMONDVILLE 0,115.000000,1.000000,3.027202,0.022890,19.550520,0.147830,0.565617,0.000000,0.000000,0.000000,1.109517,100.000000,0.000000
lne_4053_4191_2,ARMSTRONG 2_115 kV/ARMSTRONG 2 0/ARMSTRONG 2_115 kV/ARMST_1/115.000000,ARMSTRONG 2 0,RAYMONDVILLE_115 kV/RAYMONDVILLE 0/RAYMONDVILLE_115 kV/RAYMO_1/115.000000,RAYMONDVILLE 0,115.000000,1.000000,3.027202,0.022890,19.550520,0.147830,0.565617,0.000000,0.000000,0.000000,1.109517,100.000000,0.000000
lne_4055_4078_1,CORPUS CHRISTI 9_115 kV/CORPUS CHRISTI 9 0/CORPUS CHRISTI 9_115 kV/CORPU_1/115.000000,CORPUS CHRISTI 9 0,CORPUS CHRISTI 8_115 kV/CORPUS CHRISTI 8 0/CORPUS CHRISTI 8_115 kV/CORPU_1/115.000000,CORPUS CHRISTI 8 0,115.000000,1.000000,0.600415,0.004540,4.105040,0.031040,0.105903,0.000000,0.000000,0.000000,1.109517,100.000000,0.000000
lne_4055_4078_2,CORPUS CHRISTI 9_115 kV/CORPUS CHRISTI 9 0/CORPUS CHRISTI 9_115 kV/CORPU_1/115.000000,CORPUS CHRISTI 9 0,CORPUS CHRISTI 8_115 kV/CORPUS CHRISTI 8 0/CORPUS CHRISTI 8_115 kV/CORPU_1/115.000000,CORPUS CHRISTI 8 0,115.000000,1.000000,0.600415,0.004540,4.105040,0.031040,0.105903,0.000000,0.000000,0.000000,1.109517,100.000000,0.000000
lne_4055_4109_1,CORPUS CHRISTI 9_115 kV/CORPUS CHRISTI 9 0/CORPUS CHRISTI 9_115 kV/CORPU_1/115.000000,CORPUS CHRISTI 9 0,CORPUS CHRISTI 11_115 kV/CORPUS CHRISTI 11 0/CORPUS CHRISTI 11_115 kV/CORPU_1/115.000000,CORPUS CHRISTI 11 0,115.000000,1.000000,1.508973,0.011410,6.600597,0.049910,0.152436,0.000000,0.000000,0.000000,0.748045,100.000000,0.000000
lne_4055_4145_1,CORPUS CHRISTI 9_115 kV/CORPUS CHRISTI 9 0/CORPUS CHRISTI 9_115 kV/CORPU_1/115.000000,CORPUS CHRISTI 9 0,PORTLAND_115 kV/PORTLAND 0/PORTLAND_115 kV/PORTL_1/115.000000,PORTLAND 0,115.000000,1.000000,0.489325,0.003700,3.408082,0.025770,0.084441,0.000000,0.000000,0.000000,1.109517,100.000000,0.000000
lne_4055_4145_2,CORPUS CHRISTI 9_115 kV/CORPUS CHRISTI 9 0/CORPUS CHRISTI 9_115 kV/CORPU_1/115.000000,CORPUS CHRISTI 9 0,PORTLAND_115 kV/PORTLAND 0/PORTLAND_115 kV/PORTL_1/115.000000,PORTLAND 0,115.000000,1.000000,0.489325,0.003700,3.408082,0.025770,0.084441,0.000000,0.000000,0.000000,1.109517,100.000000,0.000000
lne_4056_4158_1,GREGORY_230 kV/GREGORY 0/GREGORY_230 kV/GREGO_1/230.000000,GREGORY 0,CORPUS CHRISTI 1_230 kV/CORPUS CHRISTI 1 0/CORPUS CHRISTI 1_230 kV/CORPU_1/230.000000,CORPUS CHRISTI 1 0,230.000000,1.000000,0.655960,0.001240,6.808230,0.012870,0.219979,0.000000,0.000000,0.000000,1.882664,100.000000,0.000000
lne_4056_4181_1,GREGORY_230 kV/GREGORY 0/GREGORY_230 kV/GREGO_1/230.000000,GREGORY 0,TAFT 1_230 kV/TAFT 1 0/TAFT 1_230 kV/TAFT _1/230.000000,TAFT 1 0,230.000000,1.000000,0.618930,0.001170,6.062339,0.011460,0.110516,0.000000,0.000000,0.000000,1.624112,100.000000,0.000000
lne_4057_4108_1,GREGORY_115 kV/GREGORY 1/GREGORY_115 kV/GREGO_1/115.000000,GREGORY 1,INGLESIDE_115 kV/INGLESIDE 0/INGLESIDE_115 kV/INGLE_1/115.000000,INGLESIDE 0,115.000000,1.000000,0.358398,0.002710,2.311730,0.017480,0.066992,0.000000,0.000000,0.000000,1.109517,100.000000,0.000000
lne_4057_4108_2,GREGORY_115 kV/GREGORY 1/GREGORY_115 kV/GREGO_1/115.000000,GREGORY 1,INGLESIDE_115 kV/INGLESIDE 0/INGLESIDE_115 kV/INGLE_1/115.000000,INGLESIDE 0,115.000000,1.000000,0.358398,0.002710,2.311730,0.017480,0.066992,0.000000,0.000000,0.000000,1.109517,100.000000,0.000000
lne_4057_4145_1,GREGORY_115 kV/GREGORY 1/GREGORY_115 kV/GREGO_1/115.000000,GREGORY 1,PORTLAND_115 kV/PORTLAND 0/PORTLAND_115 kV/PORTL_1/115.000000,PORTLAND 0,115.000000,1.000000,0.744568,0.005630,5.189490,0.039240,0.128568,0.000000,0.000000,0.000000,1.109517,100.000000,0.000000
lne_4057_4145_2,GREGORY_115 kV/GREGORY 1/GREGORY_115 kV/GREGO_1/115.000000,GREGORY 1,PORTLAND_115 kV/PORTLAND 0/PORTLAND_115 kV/PORTL_1/115.000000,PORTLAND 0,115.000000,1.000000,0.744568,0.005630,5.189490,0.039240,0.128568,0.000000,0.000000,0.000000,1.109517,100.000000,0.000000
lne_4064_4069_1,CORPUS CHRISTI 2_115 kV/CORPUS CHRISTI 2 0/CORPUS CHRISTI 2_115 kV/CORPU_1/115.000000,CORPUS CHRISTI 2 0,CORPUS CHRISTI 17_115 kV/CORPUS CHRISTI 17 0/CORPUS CHRISTI 17_115 kV/CORPU_1/115.000000,CORPUS CHRISTI 17 0,115.000000,1.000000,1.307953,0.009890,3.142260,0.023760,0.064585,0.000000,0.000000,0.000000,0.492003,100.000000,0.000000
lne_4064_4099_1,CORPUS CHRISTI 2_115 kV/CORPUS CHRISTI 2 0/CORPUS CHRISTI 2_115 kV/CORPU_1/115.000000,CORPUS CHRISTI 2 0,ODEM_115 kV/ODEM 0/ODEM_115 kV/ODEM__1/115.000000,ODEM 0,115.000000,1.000000,1.251085,0.009460,8.542027,0.064590,0.220430,0.000000,0.000000,0.000000,1.109517,100.000000,0.000000
lne_4064_4099_2,CORPUS CHRISTI 2_115 kV/CORPUS CHRISTI 2 0/CORPUS CHRISTI 2_115 kV/CORPU_1/115.000000,CORPUS CHRISTI 2 0,ODEM_115 kV/ODEM 0/ODEM_115 kV/ODEM__1/115.000000,ODEM 0,115.000000,1.000000,1.251085,0.009460,8.542027,0.064590,0.220430,0.000000,0.000000,0.000000,1.109517,100.000000,0.000000
lne_4064_4104_1,CORPUS CHRISTI 2_115 kV/CORPUS CHRISTI 2 0/CORPUS CHRISTI 2_115 kV/CORPU_1/115.000000,CORPUS CHRISTI 2 0,TAFT 2_115 kV/TAFT 2 0/TAFT 2_115 kV/TAFT _1/115.000000,TAFT 2 0,115.000000,1.000000,0.822595,0.006220,5.312482,0.040170,0.153639,0.000000,0.000000,0.000000,1.109517,100.000000,0.000000
lne_4064_4104_2,CORPUS CHRISTI 2_115 kV/CORPUS CHRISTI 2 0/CORPUS CHRISTI 2_115 kV/CORPU_1/115.000000,CORPUS CHRISTI 2 0,TAFT 2_115 kV/TAFT 2 0/TAFT 2_115 kV/TAFT _1/115.000000,TAFT 2 0,115.000000,1.000000,0.822595,0.006220,5.312482,0.040170,0.153639,0.000000,0.000000,0.000000,1.109517,100.000000,0.000000
lne_4066_4068_1,WESLACO_115 kV/WESLACO 0/WESLACO_115 kV/WESLA_1/115.000000,WESLACO 0,ELSA_115 kV/ELSA 0/ELSA_115 kV/ELSA__1/115.000000,ELSA 0,115.000000,1.000000,1.719250,0.013000,7.666532,0.057970,0.170487,0.000000,0.000000,0.000000,0.748045,100.000000,0.000000
lne_4066_4107_1,WESLACO_115 kV/WESLACO 0/WESLACO_115 kV/WESLA_1/115.000000,WESLACO 0,DONNA_115 kV/DONNA 0/DONNA_115 kV/DONNA_1/115.000000,DONNA 0,115.000000,1.000000,0.417910,0.003160,2.701868,0.020430,0.078224,0.000000,0.000000,0.000000,1.109517,100.000000,0.000000
lne_4066_4107_2,WESLACO_115 kV/WESLACO 0/WESLACO_115 kV/WESLA_1/115.000000,WESLACO 0,DONNA_115 kV/DONNA 0/DONNA_115 kV/DONNA_1/115.000000,DONNA 0,115.000000,1.000000,0.417910,0.003160,2.701868,0.020430,0.078224,0.000000,0.000000,0.000000,1.109517,100.000000,0.000000
lne_4067_4111_1,HARLINGEN 1_115 kV/HARLINGEN 1 0/HARLINGEN 1_115 kV/HARLI_1/115.000000,HARLINGEN 1 0,HARLINGEN 2_115 kV/HARLINGEN 2 0/HARLINGEN 2_115 kV/HARLI_1/115.000000,HARLINGEN 2 0,115.000000,1.000000,0.457585,0.003460,3.123745,0.023620,0.080630,0.000000,0.000000,0.000000,1.506131,100.000000,0.000000
lne_4067_4194_1,HARLINGEN 1_115 kV/HARLINGEN 1 0/HARLINGEN 1_115 kV/HARLI_1/115.000000,HARLINGEN 1 0,SEBASTIAN 1_115 kV/SEBASTIAN 1 0/SEBASTIAN 1_115 kV/SEBAS_1/115.000000,SEBASTIAN 1 0,115.000000,1.000000,0.625543,0.004730,4.356315,0.032940,0.108109,0.000000,0.000000,0.000000,1.506131,100.000000,0.000000
lne_4067_4194_2,HARLINGEN 1_115 kV/HARLINGEN 1 0/HARLINGEN 1_115 kV/HARLI_1/115.000000,HARLINGEN 1 0,SEBASTIAN 1_115 kV/SEBASTIAN 1 0/SEBASTIAN 1_115 kV/SEBAS_1/115.000000,SEBASTIAN 1 0,115.000000,1.000000,0.625543,0.004730,4.356315,0.032940,0.108109,0.000000,0.000000,0.000000,1.506131,100.000000,0.000000
lne_4067_4194_3,HARLINGEN 1_115 kV/HARLINGEN 1 0/HARLINGEN 1_115 kV/HARLI_1/115.000000,HARLINGEN 1 0,SEBASTIAN 1_115 kV/SEBASTIAN 1 0/SEBASTIAN 1_115 kV/SEBAS_1/115.000000,SEBASTIAN 1 0,115.000000,1.000000,0.625543,0.004730,4.356315,0.032940,0.108109,0.000000,0.000000,0.000000,1.506131,100.000000,0.000000
lne_4068_4103_1,ELSA_115 kV/ELSA 0/ELSA_115 kV/ELSA__1/115.000000,ELSA 0,EDINBURG 1_115 kV/EDINBURG 1 0/EDINBURG 1_115 kV/EDINB_1/115.000000,EDINBURG 1 0,115.000000,1.000000,1.286792,0.009730,7.346488,0.055550,0.167479,0.000000,0.000000,0.000000,0.492003,100.000000,0.000000
lne_4068_4186_1,ELSA_115 kV/ELSA 0/ELSA_115 kV/ELSA__1/115.000000,ELSA 0,SANTA ROSA 2_115 kV/SANTA ROSA 2 0/SANTA ROSA 2_115 kV/SANTA_1/115.000000,SANTA ROSA 2 0,115.000000,1.000000,2.453238,0.018550,10.934430,0.082680,0.243095,0.000000,0.000000,0.000000,0.748045,100.000000,0.000000
lne_4069_4072_1,CORPUS CHRISTI 17_115 kV/CORPUS CHRISTI 17 0/CORPUS CHRISTI 17_115 kV/CORPU_1/115.000000,CORPUS CHRISTI 17 0,CORPUS CHRISTI 10_115 kV/CORPUS CHRISTI 10 0/CORPUS CHRISTI 10_115 kV/CORPU_1/115.000000,CORPUS CHRISTI 10 0,115.000000,1.000000,0.900622,0.006810,5.147170,0.038920,0.117335,0.000000,0.000000,0.000000,0.492003,100.000000,0.000000
lne_4070_4183_1,BROWNSVILLE 2_230 kV/BROWNSVILLE 2 0/BROWNSVILLE 2_230 kV/BROWN_1/230.000000,BROWNSVILLE 2 0,SAN PERLITA_230 kV/SAN PERLITA 0/SAN PERLITA_230 kV/SAN P_1/230.000000,SAN PERLITA 0,230.000000,1.000000,1.058000,0.002000,10.580000,0.020000,0.351003,0.000000,0.000000,0.000000,1.112027,100.000000,0.000000
lne_4070_4192_1,BROWNSVILLE 2_230 kV/BROWNSVILLE 2 0/BROWNSVILLE 2_230 kV/BROWN_1/230.000000,BROWNSVILLE 2 0,BROWNSVILLE 1_230 kV/BROWNSVILLE 1 0/BROWNSVILLE 1_230 kV/BROWN_1/230.000000,BROWNSVILLE 1 0,230.000000,1.000000,0.724730,0.001370,7.517090,0.014210,0.242844,0.000000,0.000000,0.000000,1.882664,100.000000,0.000000
lne_4070_4192_2,BROWNSVILLE 2_230 kV/BROWNSVILLE 2 0/BROWNSVILLE 2_230 kV/BROWN_1/230.000000,BROWNSVILLE 2 0,BROWNSVILLE 1_230 kV/BROWNSVILLE 1 0/BROWNSVILLE 1_230 kV/BROWN_1/230.000000,BROWNSVILLE 1 0,230.000000,1.000000,0.724730,0.001370,7.517090,0.014210,0.242844,0.000000,0.000000,0.000000,1.882664,100.000000,0.000000
lne_4071_4106_1,BROWNSVILLE 2_115 kV/BROWNSVILLE 2 1/BROWNSVILLE 2_115 kV/BROWN_1/115.000000,BROWNSVILLE 2 1,PORT ISABEL_115 kV/PORT ISABEL 0/PORT ISABEL_115 kV/PORT _1/115.000000,PORT ISABEL 0,115.000000,1.000000,1.190250,0.009000,5.303225,0.040100,0.117937,0.000000,0.000000,0.000000,1.109517,100.000000,0.000000
